"","hhid","Insert_prov_CHN","Cluster.No","Loan.Type","multi.level","Formal","Informal","L.Both","No.Loan","region","sex","educ","political.afl","married","havejob","rural","age","Income","Networth","Liquid Assets","NW-HE","Province"
"1184",201102348,"Shanghai",1,"Formal","1",1,0,0,0,"1","0","0","1","1","0","1",57,32001,435763.984375,578397.75,135763.984375,"Shanghai"
"1185",201102349,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",59,59800,3075349.26171875,3119089.25,-24650.73828125,"Shanghai"
"1186",201102350,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",63,59200,4094000.046875,4300000,3094000.046875,"Shanghai"
"1187",201102352,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","1","0","1","0","0",84,163300,1345855.7265625,1389655.75,711210.2890625,"Shanghai"
"1188",201102353,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","0",60,124800,1133249.76171875,1183789.75,122460.07421875,"Shanghai"
"1189",201102355,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","0",44,84240,481428.5625,519428.5625,69502.40625,"Shanghai"
"1190",201102356,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",60,27170,1142350.0078125,1183050,142350.0078125,"Shanghai"
"1191",201102357,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","0","0","1",83,91200,2062596.7421875,2133196.75,62596.7421875,"Shanghai"
"1192",201102358,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",50,49860,493664.14453125,523187.28125,-6335.85546875,"Shanghai"
"1193",201102359,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",64,136480,3024849.00390625,3069549,24849.00390625,"Shanghai"
"1194",201102360,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",45,67500,1991250.875,2057010.875,-8749.125,"Shanghai"
"1195",201102363,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","0","0","1",89,9600,295399.999511719,303000,-4600.00048828125,"Shanghai"
"1196",201102364,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",71,19200,1509739.99804688,1529000,9739.998046875,"Shanghai"
"1197",201102365,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","1",75,52400,2951400.015625,3026200,-48599.984375,"Shanghai"
"1198",201102366,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",63,45000,873607.94921875,919307.9375,130891.07421875,"Shanghai"
"1199",201102367,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","0","0",65,122800,1148980.5,1214480.5,948980.5,"Shanghai"
"1200",201102368,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","0",70,67200,729419.0625,766319.0625,31100,"Shanghai"
"1201",201102370,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",63,51200,2163094.3125,2266562.75,163094.3125,"Shanghai"
"1202",201102371,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",78,80400,794187.9375,858003.9375,-5812.0625,"Shanghai"
"1203",201102372,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",49,8900,871081.626953125,903341.625,118740.001953125,"Shanghai"
"1204",201102374,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",58,187100,3523105.296875,3770505.25,-66562.453125,"Shanghai"
"1205",201102375,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",53,39259,1092520.00195312,1124360,92520.001953125,"Shanghai"
"1206",201102377,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","0","0","0",47,10000,422243.796875,441496.46875,-8252.671875,"Shanghai"
"1207",201102378,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","1",60,55200,256520,307000,56520,"Shanghai"
"1208",201102381,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",51,55100,1009000.00390625,1043400,9000.00390625,"Shanghai"
"1209",201102382,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","1",60,63600,979960.0078125,1018200,-20039.9921875,"Shanghai"
"1210",201102383,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","1","0","1","1","0",34,396331,2347200.0078125,2453000,347200.0078125,"Shanghai"
"1211",201102384,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","0","0","1","1","0","0",60,60800,3052113.75390625,3088825.75,1052113.75390625,"Shanghai"
"1212",201102386,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","0","0","0",74,46000,2224193.49609375,2274393.5,24193.49609375,"Shanghai"
"1213",201102388,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",66,72000,2065291.453125,2119657.5,65291.453125,"Shanghai"
"1214",201102389,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",57,5000,3001200.015625,3116000,1200.015625,"Shanghai"
"1215",201102390,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",66,84000,2002942.2109375,2060000,2942.2109375,"Shanghai"
"1216",201102392,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",41,250000,566499.984375,678000,166499.984375,"Shanghai"
"1217",201102393,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","0",53,131000,2574931.515625,2665519.5,574931.515625,"Shanghai"
"1218",201102398,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",55,82800,2320400.0078125,2406200,20400.0078125,"Shanghai"
"1219",201102399,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","0",88,67600,2241552.00390625,2281000,241552.00390625,"Shanghai"
"1220",201102401,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",57,314000,2419400.0078125,2466000,179400.0078125,"Shanghai"
"1221",201102402,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","1","1","0","0",64,102000,2352234.0078125,2403050,52234.0078125,"Shanghai"
"1222",201102405,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",81,87700,2206604.50390625,2252004.5,206604.50390625,"Shanghai"
"1223",201102408,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","1","1","1","0","0",65,364800,3142760,3254160,142760,"Shanghai"
"1224",201102410,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","0",40,68000,2196742.515625,2271342.5,196742.515625,"Shanghai"
"1225",201102412,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","0",60,78000,2188853.5078125,2254053.5,188853.5078125,"Shanghai"
"1226",201102414,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","0","0","0",61,74400,2773197.25390625,2808797.25,73197.25390625,"Shanghai"
"1227",201102415,"Shanghai",1,"Formal","1",1,0,0,0,"1","1","1","1","1","0","0",68,102000,2184856.7578125,2260056.75,34856.7578125,"Shanghai"
"1228",201102416,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","0","1","0","1","0","0",63,160600,2626260.01171875,2687500,526260.01171875,"Shanghai"
"1229",201102418,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","0","0","0",80,36000,1408659.00195312,1439035,108659.001953125,"Shanghai"
"1230",201102419,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",59,186100,2242447.25390625,2295747.25,242447.25390625,"Shanghai"
"1231",201102420,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",61,107332,2521364.76171875,2571644.75,321364.76171875,"Shanghai"
"1232",201102424,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","1","0","1","0","1",52,101060,2123438.765625,2247138.75,323438.765625,"Shanghai"
"1233",201102426,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",67,89000,2163778.9765625,2212579.75,-36221.0234375,"Shanghai"
"1234",201102429,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","0",62,24000,2974900.01171875,3021300,-25099.98828125,"Shanghai"
"1235",201102432,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",49,28200,2761673.51171875,2822673.5,61673.51171875,"Shanghai"
"1236",201102435,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","1","0","0","0",65,47000,710125.5,724085.5,110125.5,"Shanghai"
"1237",201102437,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","0","0","0",81,42000,1196197.8671875,1215512,-3802.1328125,"Shanghai"
"1238",201102438,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",49,185857,7353853,7414253,5653853,"Shanghai"
"1239",201102443,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","1","0","1","1","0",44,118000,3108800.00390625,3152000,208800.00390625,"Shanghai"
"1240",201102444,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","0","0","0",84,42000,627956.701660156,632000,27956.7016601562,"Shanghai"
"1241",201102449,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","0","0",73,151600,1717852.24609375,1747012.25,1117852.24609375,"Shanghai"
"1242",201102451,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","0","1",69,178400,1833434.75,1860474.75,233434.75,"Shanghai"
"1243",201102457,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","0","1","0","1","0","0",56,518100,3988559.9921875,4038600,3388559.9921875,"Shanghai"
"1244",201102460,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","1","0","1","0","0",73,93000,1012800.00390625,1038000,112800.00390625,"Shanghai"
"1245",201102465,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","1","0","0","0","0",69,86400,767824.439453125,782124.4375,117824.439453125,"Shanghai"
"1246",201102466,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","1","1","0","1","0",69,226000,5720711.015625,5835011,1720711.015625,"Shanghai"
"1247",201102471,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",66,49600,808273.3203125,846109.3125,29709.2578125,"Shanghai"
"1248",201102472,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",57,42470,2607745.54296875,2655086,-292254.45703125,"Shanghai"
"1249",201102484,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",52,24000,357683.4375,378883.4375,57683.4375,"Shanghai"
"1250",201102485,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",49,405200,6614657.9140625,6770000,3614657.9140625,"Shanghai"
"1251",201102486,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",54,37400,2084519.75,2117479.75,84519.75,"Shanghai"
"1252",201102488,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",55,52537,992060.01171875,1035500,-7939.98828125,"Shanghai"
"1253",201102495,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","0","0","0",71,28000,584985.814453125,615645.8125,-15014.185546875,"Shanghai"
"1254",201102496,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",40,12800,1283001.31640625,1326036,183001.31640625,"Shanghai"
"1255",201102497,"Shanghai",2,"No.Loan","0",0,0,0,1,"1","1","0","1","1","0","0",54,121600,2634451.765625,2725011.75,134451.765625,"Shanghai"
"1256",201102501,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",33,37000,83675.7265625,117825.7265625,-16324.2734375,"Shanghai"
"1257",201102503,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",57,125630,794445.65625,879145.6875,394445.65625,"Shanghai"
"1258",201102505,"Shanghai",2,"Formal","1",1,0,0,0,"1","1","0","0","1","1","1",58,187580,2823979.9765625,3344000,2023979.9765625,"Shanghai"
"1259",201102512,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",64,121900,1625281.734375,1680206.75,-13752.703125,"Shanghai"
"1260",201102513,"Shanghai",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",66,43000,1703541.2265625,1737780,903541.2265625,"Shanghai"
